FlightID,DelayMinutes,FlightStatus,SeatsSoldEconomy,SeatsSoldBusiness,SeatsSoldFirst,LoadFactorPct
16351,177,Delayed,230,33,8,77.0
16352,6,ON TIME,192,25,7,63.6
16353,14,ON TIME,187,33,7,76.2
16354,5,ON TIME,160,26,5,64.1
16355,5,ON TIME,227,33,7,89.6
16356,69,Delayed,174,26,6,69.1
16357,154,Delayed,203,38,7,83.2
16358,10,ON TIME,225,30,7,87.9
16359,13,ON TIME,207,26,0,93.2
16360,0,CANCELLED,0,0,0,0.0
16361,14,ON TIME,233,32,7,77.3
16362,29,Delayed,252,37,8,84.4
16363,6,ON TIME,153,19,0,68.8
16364,2,ON TIME,156,21,0,70.8
16365,7,ON TIME,300,36,9,98.0
16366,13,ON TIME,205,29,7,68.5
16367,7,ON TIME,250,40,6,99.3
16368,10,ON TIME,152,26,5,61.4
16369,4,ON TIME,252,36,8,84.1
16370,14,ON TIME,251,37,7,83.8
16371,0,CANCELLED,0,0,0,0.0
16372,15,Delayed,216,36,6,86.6
16373,12,ON TIME,225,33,9,75.9
16374,9,ON TIME,247,40,9,84.1
16375,7,ON TIME,229,38,7,91.9
16376,164,Delayed,207,31,6,81.9
16377,161,Delayed,150,20,0,68.0
16378,9,ON TIME,211,30,0,96.4
16379,0,ON TIME,241,32,7,79.5
16380,3,ON TIME,266,38,9,88.9
16381,7,ON TIME,220,34,6,87.2
16382,0,ON TIME,230,40,7,93.0
16383,14,ON TIME,184,31,7,74.5
16384,123,Delayed,203,33,7,81.5
16385,1,ON TIME,166,22,0,75.2
16386,14,ON TIME,188,24,0,84.8
16387,158,Delayed,143,20,0,65.2
16388,0,CANCELLED,0,0,0,0.0
16389,175,Delayed,201,29,6,79.2
16390,91,Delayed,170,32,7,70.1
16391,14,ON TIME,215,27,8,71.0
16392,13,ON TIME,208,28,8,69.3
16393,11,ON TIME,258,39,9,86.9
16394,7,ON TIME,183,25,7,61.1
16395,9,ON TIME,137,22,0,63.6
16396,10,ON TIME,160,26,0,74.4
16397,13,ON TIME,185,22,0,82.8
16398,44,Delayed,160,22,0,72.8
16399,10,ON TIME,300,41,9,99.4
16400,6,ON TIME,242,35,8,81.0
16401,5,ON TIME,183,34,7,75.2
16402,2,ON TIME,153,26,6,62.1
16403,14,ON TIME,206,27,7,68.2
16404,27,Delayed,225,38,7,76.7
16405,0,CANCELLED,0,0,0,0.0
16406,12,ON TIME,232,31,8,77.0
16407,0,ON TIME,203,29,0,92.8
16408,14,ON TIME,161,19,0,72.0
16409,14,ON TIME,194,23,6,63.4
16410,4,ON TIME,194,25,7,64.2
16411,2,ON TIME,187,26,0,85.2
16412,179,Delayed,157,23,0,72.0
16413,2,ON TIME,195,23,0,87.2
16414,11,ON TIME,182,25,0,82.8
16415,2,ON TIME,251,35,10,84.1
16416,48,Delayed,246,35,7,81.8
16417,1,ON TIME,180,25,6,59.9
16418,60,Delayed,213,27,8,70.5
16419,40,Delayed,201,31,8,68.2
16420,6,ON TIME,206,26,8,68.2
16421,40,Delayed,216,33,7,85.9
16422,7,ON TIME,146,24,5,58.7
16423,12,ON TIME,188,28,5,74.2
16424,5,ON TIME,216,34,8,86.6
16425,2,ON TIME,195,28,6,76.8
16426,4,ON TIME,194,30,6,77.2
16427,8,ON TIME,254,37,9,85.2
16428,114,Delayed,220,29,7,72.7
16429,30,Delayed,172,28,6,69.1
16430,113,Delayed,242,40,7,97.0
16431,10,ON TIME,161,24,0,74.0
16432,13,ON TIME,152,20,0,68.8
16433,93,Delayed,156,21,0,70.8
16434,3,ON TIME,153,23,0,70.4
16435,14,ON TIME,164,27,5,65.8
16436,14,ON TIME,165,29,6,67.1
16437,105,Delayed,203,27,0,92.0
16438,10,ON TIME,166,26,0,76.8
16439,13,ON TIME,250,36,8,98.7
16440,6,ON TIME,192,35,6,78.2
16441,6,ON TIME,233,38,7,79.0
16442,2,ON TIME,218,32,8,73.3
16443,11,ON TIME,184,33,5,74.5
16444,0,CANCELLED,0,0,0,0.0
16445,4,ON TIME,201,35,7,81.5
16446,6,ON TIME,178,29,6,71.5
16447,145,Delayed,194,31,8,66.2
16448,12,ON TIME,229,32,7,76.1
16449,1,ON TIME,221,29,7,86.2
16450,8,ON TIME,250,38,7,99.0
16451,46,Delayed,141,22,4,56.0
16452,106,Delayed,188,37,7,77.9
16453,1,ON TIME,266,35,7,87.5
16454,9,ON TIME,258,35,9,85.8
16455,5,ON TIME,208,33,7,83.2
16456,150,Delayed,194,32,6,77.9
16457,4,ON TIME,204,32,7,81.5
16458,176,Delayed,231,36,5,91.3
16459,6,ON TIME,193,29,7,65.1
16460,0,ON TIME,202,28,6,67.0
16461,4,ON TIME,217,32,8,73.0
16462,5,ON TIME,245,36,10,82.7
16463,12,ON TIME,199,30,7,79.2
16464,77,Delayed,207,34,6,82.9
16465,10,ON TIME,178,22,0,80.0
16466,87,Delayed,168,24,0,76.8
16467,7,ON TIME,214,35,8,86.2
16468,5,ON TIME,209,29,7,82.2
16469,7,ON TIME,212,33,6,84.2
16470,11,ON TIME,187,32,7,75.8
16471,14,ON TIME,156,21,0,70.8
16472,0,CANCELLED,0,0,0,0.0
16473,147,Delayed,137,22,6,55.4
16474,0,CANCELLED,0,0,0,0.0
16475,12,ON TIME,243,34,9,81.2
16476,3,ON TIME,251,37,8,84.1
16477,9,ON TIME,172,30,6,69.8
16478,4,ON TIME,182,32,6,73.8
16479,5,ON TIME,173,22,0,78.0
16480,1,ON TIME,188,27,0,86.0
16481,4,ON TIME,267,37,9,88.9
16482,9,ON TIME,207,31,8,69.9
16483,12,ON TIME,229,27,7,74.7
16484,10,ON TIME,227,32,6,75.3
16485,4,ON TIME,160,22,0,72.8
16486,107,Delayed,137,22,0,63.6
16487,0,CANCELLED,0,0,0,0.0
16488,10,ON TIME,176,23,7,58.5
16489,105,Delayed,262,36,10,87.5
16490,14,ON TIME,295,40,10,98.0
16491,4,ON TIME,299,42,8,99.1
16492,10,ON TIME,272,40,9,91.2
16493,13,ON TIME,134,19,0,61.2
16494,7,ON TIME,148,21,0,67.6
16495,5,ON TIME,201,28,0,91.6
16496,1,ON TIME,160,19,0,71.6
16497,136,Delayed,223,29,7,73.6
16498,8,ON TIME,285,37,10,94.3
16499,5,ON TIME,256,41,10,87.2
16500,13,ON TIME,172,25,7,58.0
16501,75,Delayed,243,33,9,81.0
16502,9,ON TIME,228,36,8,77.3
16503,11,ON TIME,238,34,7,79.3
16504,9,ON TIME,195,31,6,65.9
16505,168,Delayed,167,19,0,74.4
16506,11,ON TIME,183,27,0,84.0
16507,50,Delayed,241,37,8,96.0
16508,7,ON TIME,163,26,5,65.1
16509,3,ON TIME,137,21,0,63.2
16510,3,ON TIME,183,26,0,83.6
16511,113,Delayed,166,23,5,65.1
16512,125,Delayed,201,34,7,81.2
16513,0,CANCELLED,0,0,0,0.0
16514,8,ON TIME,173,26,4,68.1
16515,3,ON TIME,199,30,0,91.6
16516,5,ON TIME,174,25,0,79.6
16517,10,ON TIME,214,33,6,84.9
16518,7,ON TIME,180,27,6,71.5
16519,12,ON TIME,291,40,9,96.6
16520,5,ON TIME,181,22,7,59.7
16521,5,ON TIME,186,29,0,86.0
16522,8,ON TIME,167,20,0,74.8
16523,10,ON TIME,165,22,0,74.8
16524,0,CANCELLED,0,0,0,0.0
16525,10,ON TIME,160,24,0,73.6
16526,12,ON TIME,144,22,0,66.4
16527,1,ON TIME,189,32,7,76.5
16528,0,ON TIME,161,24,5,63.8
16529,9,ON TIME,255,40,10,86.6
16530,9,ON TIME,269,41,10,90.9
16531,14,ON TIME,198,33,7,79.9
16532,6,ON TIME,164,24,6,65.1
16533,12,ON TIME,239,32,8,79.3
16534,2,ON TIME,264,34,8,86.9
16535,14,ON TIME,140,20,0,64.0
16536,0,ON TIME,200,28,0,91.2
16537,49,Delayed,150,20,0,68.0
16538,9,ON TIME,159,24,0,73.2
16539,27,Delayed,141,25,5,57.4
16540,0,ON TIME,212,32,5,83.6
16541,13,ON TIME,238,36,7,79.8
16542,11,ON TIME,222,36,7,75.3
16543,0,ON TIME,164,29,0,77.2
16544,6,ON TIME,144,20,0,65.6
16545,9,ON TIME,169,24,0,77.2
16546,0,ON TIME,156,20,0,70.4
16547,159,Delayed,189,35,7,77.5
16548,67,Delayed,157,22,5,61.7
16549,2,ON TIME,200,27,0,90.8
16550,0,ON TIME,185,27,0,84.8
16551,5,ON TIME,258,32,9,84.9
16552,2,ON TIME,246,31,7,80.7
16553,24,Delayed,169,19,0,75.2
16554,13,ON TIME,168,23,0,76.4
16555,122,Delayed,278,32,9,90.6
16556,3,ON TIME,209,30,6,69.6
16557,6,ON TIME,185,25,5,72.1
16558,11,ON TIME,213,30,7,83.9
16559,13,ON TIME,176,28,0,81.6
16560,115,Delayed,135,16,0,60.4
16561,13,ON TIME,199,36,7,81.2
16562,13,ON TIME,204,30,6,80.5
16563,2,ON TIME,158,23,0,72.4
16564,12,ON TIME,168,22,0,76.0
16565,80,Delayed,174,32,5,70.8
16566,34,Delayed,210,33,7,83.9
16567,39,Delayed,262,36,8,86.9
16568,100,Delayed,183,28,6,61.6
16569,9,ON TIME,251,34,8,83.2
16570,6,ON TIME,254,40,9,86.1
16571,11,ON TIME,248,37,8,83.2
16572,0,ON TIME,276,34,7,90.1
16573,4,ON TIME,221,37,7,88.9
16574,9,ON TIME,160,28,5,64.8
16575,84,Delayed,195,26,0,88.4
16576,1,ON TIME,186,21,0,82.8
16577,7,ON TIME,224,32,7,88.3
16578,0,ON TIME,192,32,8,77.9
16579,0,CANCELLED,0,0,0,0.0
16580,12,ON TIME,180,26,0,82.4
16581,13,ON TIME,182,26,0,83.2
16582,1,ON TIME,172,24,0,78.4
16583,10,ON TIME,222,35,7,88.6
16584,4,ON TIME,170,23,6,66.8
16585,70,Delayed,235,37,7,93.6
16586,14,ON TIME,150,30,5,62.1
16587,0,ON TIME,185,31,6,74.5
16588,0,CANCELLED,0,0,0,0.0
16589,3,ON TIME,187,30,0,86.8
16590,4,ON TIME,175,23,0,79.2
16591,9,ON TIME,156,23,0,71.6
16592,14,ON TIME,144,19,0,65.2
16593,3,ON TIME,183,34,7,75.2
16594,0,ON TIME,193,34,6,78.2
16595,2,ON TIME,155,20,0,70.0
16596,0,ON TIME,175,23,0,79.2
16597,35,Delayed,168,25,0,77.2
16598,6,ON TIME,157,19,0,70.4
16599,4,ON TIME,174,27,6,69.5
16600,3,ON TIME,154,27,5,62.4
16601,173,Delayed,211,35,7,84.9
16602,11,ON TIME,219,35,7,87.6
16603,2,ON TIME,161,29,4,65.1
16604,3,ON TIME,235,38,8,94.3
16605,2,ON TIME,258,39,6,86.1
16606,1,ON TIME,238,35,7,79.5
16607,11,ON TIME,193,35,6,78.5
16608,130,Delayed,200,32,5,79.5
16609,1,ON TIME,296,38,10,97.7
16610,12,ON TIME,218,29,6,71.9
16611,13,ON TIME,247,42,9,84.7
16612,10,ON TIME,241,41,8,82.4
16613,3,ON TIME,161,27,5,64.8
16614,54,Delayed,199,32,6,79.5
16615,112,Delayed,194,31,7,77.9
16616,4,ON TIME,235,36,6,93.0
16617,5,ON TIME,184,28,7,73.5
16618,1,ON TIME,215,35,7,86.2
16619,8,ON TIME,169,24,0,77.2
16620,10,ON TIME,190,27,0,86.8
16621,3,ON TIME,199,34,6,80.2
16622,38,Delayed,196,34,7,79.5
16623,38,Delayed,175,22,0,78.8
16624,95,Delayed,174,25,0,79.6
16625,12,ON TIME,156,26,5,62.8
16626,6,ON TIME,172,28,6,69.1
16627,0,ON TIME,163,23,0,74.4
16628,0,CANCELLED,0,0,0,0.0
16629,5,ON TIME,235,35,8,79.0
16630,7,ON TIME,161,25,6,54.5
16631,4,ON TIME,204,33,7,81.9
16632,0,CANCELLED,0,0,0,0.0
16633,4,ON TIME,256,37,6,84.9
16634,10,ON TIME,236,35,8,79.3
16635,90,Delayed,158,23,0,72.4
16636,2,ON TIME,180,26,0,82.4
16637,4,ON TIME,153,22,0,70.0
16638,13,ON TIME,155,23,0,71.2
16639,9,ON TIME,176,27,6,70.1
16640,5,ON TIME,183,31,6,73.8
16641,5,ON TIME,219,30,7,72.7
16642,0,ON TIME,237,34,9,79.5
16643,44,Delayed,168,23,0,76.4
16644,2,ON TIME,147,20,0,66.8
16645,14,ON TIME,186,30,0,86.4
16646,13,ON TIME,148,20,0,67.2
16647,11,ON TIME,160,23,5,63.1
16648,12,ON TIME,186,28,5,73.5
16649,12,ON TIME,180,20,0,80.0
16650,0,ON TIME,139,19,0,63.2
16651,12,ON TIME,265,32,8,86.6
16652,13,ON TIME,299,42,9,99.4
16653,4,ON TIME,190,25,6,62.8
16654,12,ON TIME,224,31,8,74.7
16655,174,Delayed,269,34,7,88.1
16656,153,Delayed,193,32,7,65.9
16657,12,ON TIME,245,31,9,81.0
16658,6,ON TIME,222,31,8,74.1
16659,48,Delayed,195,32,7,78.5
16660,9,ON TIME,200,35,7,81.2
16661,0,ON TIME,196,29,6,77.5
16662,1,ON TIME,202,36,7,82.2
16663,38,Delayed,197,32,6,78.9
16664,10,ON TIME,178,32,6,72.5
16665,19,Delayed,184,24,0,83.2
16666,4,ON TIME,129,19,0,59.2
16667,12,ON TIME,196,27,6,76.8
16668,13,ON TIME,216,35,6,86.2
16669,5,ON TIME,171,23,0,77.6
16670,155,Delayed,161,20,0,72.4
16671,12,ON TIME,278,35,8,91.2
16672,97,Delayed,203,32,8,69.0
16673,10,ON TIME,194,33,7,78.5
16674,11,ON TIME,188,32,8,76.5
16675,44,Delayed,242,35,8,81.0
16676,2,ON TIME,215,30,7,71.6
16677,108,Delayed,185,26,6,61.6
16678,168,Delayed,266,37,8,88.4
16679,2,ON TIME,217,26,7,71.0
16680,0,ON TIME,190,25,6,62.8
16681,7,ON TIME,155,21,0,70.4
16682,6,ON TIME,137,19,0,62.4
16683,0,ON TIME,168,30,6,68.5
16684,0,ON TIME,250,36,8,98.7
16685,2,ON TIME,200,28,6,78.5
16686,1,ON TIME,151,27,5,61.4
16687,0,ON TIME,170,31,7,69.8
16688,1,ON TIME,206,31,6,81.5
16689,5,ON TIME,208,29,0,94.8
16690,0,CANCELLED,0,0,0,0.0
16691,10,ON TIME,174,25,5,68.5
16692,5,ON TIME,243,33,8,95.3
16693,0,ON TIME,250,35,5,82.4
16694,176,Delayed,193,32,7,65.9
16695,3,ON TIME,196,28,6,65.3
16696,3,ON TIME,239,32,9,79.5
16697,13,ON TIME,186,24,0,84.0
16698,5,ON TIME,181,23,0,81.6
16699,8,ON TIME,197,31,7,78.9
16700,5,ON TIME,196,29,7,77.9
16701,11,ON TIME,164,24,0,75.2
16702,1,ON TIME,160,22,0,72.8
16703,0,ON TIME,135,18,0,61.2
16704,7,ON TIME,207,29,0,94.4
16705,8,ON TIME,162,21,0,73.2
16706,155,Delayed,143,17,0,64.0
16707,8,ON TIME,174,25,0,79.6
16708,3,ON TIME,196,29,0,90.0
16709,133,Delayed,207,30,5,81.2
16710,147,Delayed,195,33,8,79.2
16711,165,Delayed,227,32,7,75.6
16712,4,ON TIME,237,32,7,78.4
16713,11,ON TIME,164,27,5,65.8
16714,8,ON TIME,191,25,7,74.8
16715,61,Delayed,207,31,7,82.2
16716,1,ON TIME,218,35,7,87.2
16717,0,ON TIME,148,22,0,68.0
16718,13,ON TIME,188,26,0,85.6
16719,9,ON TIME,228,40,8,92.6
16720,7,ON TIME,250,36,8,98.7
16721,5,ON TIME,193,30,0,89.2
16722,114,Delayed,169,21,0,76.0
16723,0,ON TIME,265,36,8,87.8
16724,11,ON TIME,160,23,7,54.0
16725,0,CANCELLED,0,0,0,0.0
16726,2,ON TIME,197,30,6,78.2
16727,8,ON TIME,259,32,6,84.4
16728,12,ON TIME,264,37,7,87.5
16729,5,ON TIME,292,41,10,97.4
16730,7,ON TIME,244,31,9,80.7
16731,10,ON TIME,147,20,0,66.8
16732,14,ON TIME,182,22,0,81.6
16733,7,ON TIME,162,22,0,73.6
16734,14,ON TIME,138,21,0,63.6
16735,166,Delayed,218,33,7,86.6
16736,7,ON TIME,201,32,7,80.5
16737,7,ON TIME,155,21,0,70.4
16738,0,ON TIME,178,24,0,80.8
16739,4,ON TIME,165,20,0,74.0
16740,9,ON TIME,180,23,0,81.2
16741,13,ON TIME,169,27,6,67.8
16742,4,ON TIME,212,33,8,84.9
16743,4,ON TIME,216,30,8,85.2
16744,10,ON TIME,165,28,4,66.1
16745,11,ON TIME,187,32,6,75.5
16746,13,ON TIME,236,31,6,91.6
16747,2,ON TIME,168,22,0,76.0
16748,144,Delayed,168,22,0,76.0
16749,14,ON TIME,198,34,6,79.9
16750,9,ON TIME,163,31,5,66.8
16751,1,ON TIME,213,30,7,71.0
16752,1,ON TIME,288,34,9,94.0
16753,3,ON TIME,217,39,7,88.3
16754,1,ON TIME,201,37,5,81.5
16755,14,ON TIME,173,22,0,78.0
16756,7,ON TIME,159,22,0,72.4
16757,6,ON TIME,224,37,7,89.9
16758,8,ON TIME,225,38,7,90.6
16759,129,Delayed,238,34,7,93.6
16760,6,ON TIME,176,25,6,69.5
16761,2,ON TIME,157,23,0,72.0
16762,63,Delayed,184,24,0,83.2
16763,4,ON TIME,211,34,7,71.6
16764,13,ON TIME,286,41,10,95.7
16765,85,Delayed,180,27,5,71.1
16766,4,ON TIME,227,35,8,90.6
16767,4,ON TIME,186,24,0,84.0
16768,0,CANCELLED,0,0,0,0.0
16769,10,ON TIME,181,30,5,72.5
16770,5,ON TIME,158,24,5,62.8
16771,1,ON TIME,206,30,0,94.4
16772,11,ON TIME,158,18,0,70.4
16773,25,Delayed,172,23,5,56.8
16774,1,ON TIME,214,26,6,69.9
16775,13,ON TIME,230,29,6,75.3
16776,5,ON TIME,258,35,9,85.8
16777,13,ON TIME,165,29,5,66.8
16778,0,ON TIME,199,33,6,79.9
16779,13,ON TIME,240,33,7,79.5
16780,10,ON TIME,271,34,9,89.2
16781,11,ON TIME,217,30,0,98.8
16782,5,ON TIME,159,21,0,72.0
16783,118,Delayed,264,37,9,88.1
16784,14,ON TIME,240,35,9,80.7
16785,12,ON TIME,145,17,0,64.8
16786,2,ON TIME,178,22,0,80.0
16787,0,ON TIME,293,37,8,96.0
16788,94,Delayed,232,33,7,77.3
16789,66,Delayed,164,22,0,74.4
16790,0,ON TIME,177,26,0,81.2
16791,12,ON TIME,187,31,6,75.2
16792,9,ON TIME,165,31,5,67.4
16793,12,ON TIME,268,34,10,88.6
16794,10,ON TIME,239,36,10,81.0
16795,45,Delayed,194,23,0,86.8
16796,6,ON TIME,220,27,0,98.8
16797,10,ON TIME,187,29,0,86.4
16798,47,Delayed,171,25,0,78.4
16799,8,ON TIME,240,37,9,81.2
16800,98,Delayed,264,41,9,89.2
16801,1,ON TIME,155,25,0,72.0
16802,12,ON TIME,157,21,0,71.2
16803,12,ON TIME,229,33,8,76.7
16804,21,Delayed,271,40,10,91.2
16805,71,Delayed,178,22,0,80.0
16806,14,ON TIME,190,26,0,86.4
16807,12,ON TIME,153,22,6,60.7
16808,0,ON TIME,194,30,6,77.2
16809,9,ON TIME,251,36,9,84.1
16810,7,ON TIME,277,37,7,91.2
16811,12,ON TIME,191,26,5,74.5
16812,7,ON TIME,174,22,5,67.4
16813,8,ON TIME,177,22,0,79.6
16814,0,CANCELLED,0,0,0,0.0
16815,5,ON TIME,194,24,0,87.2
16816,0,CANCELLED,0,0,0,0.0
16817,10,ON TIME,234,36,7,93.0
16818,11,ON TIME,168,25,5,66.4
16819,123,Delayed,190,32,7,65.1
16820,13,ON TIME,234,31,6,77.0
16821,5,ON TIME,187,23,0,84.0
16822,8,ON TIME,182,26,0,83.2
16823,154,Delayed,193,29,6,76.5
16824,13,ON TIME,188,30,6,75.2
16825,0,CANCELLED,0,0,0,0.0
16826,4,ON TIME,170,30,6,69.1
16827,11,ON TIME,172,27,6,68.8
16828,130,Delayed,200,31,7,79.9
16829,13,ON TIME,170,21,6,56.0
16830,0,CANCELLED,0,0,0,0.0
16831,7,ON TIME,177,24,0,80.4
16832,1,ON TIME,192,28,0,88.0
16833,0,ON TIME,177,27,0,81.6
16834,22,Delayed,156,22,0,71.2
16835,49,Delayed,191,30,7,76.5
16836,158,Delayed,250,40,8,100.0
16837,0,ON TIME,160,23,0,73.2
16838,8,ON TIME,213,25,0,95.2
16839,11,ON TIME,239,35,7,79.8
16840,12,ON TIME,242,34,10,81.2
16841,7,ON TIME,194,28,6,76.5
16842,10,ON TIME,175,28,6,70.1
16843,1,ON TIME,192,32,6,77.2
16844,19,Delayed,204,40,6,83.9
16845,6,ON TIME,224,34,9,75.9
16846,4,ON TIME,214,27,8,70.7
16847,3,ON TIME,281,41,10,94.3
16848,13,ON TIME,253,37,10,85.2
16849,3,ON TIME,186,25,0,84.4
16850,14,ON TIME,147,20,0,66.8
16851,12,ON TIME,165,23,0,75.2
16852,7,ON TIME,172,25,0,78.8
16853,5,ON TIME,182,28,0,84.0
16854,2,ON TIME,178,23,0,80.4
16855,2,ON TIME,224,35,8,89.6
16856,13,ON TIME,190,32,7,76.8
16857,12,ON TIME,195,29,0,89.6
16858,19,Delayed,163,20,0,73.2
16859,71,Delayed,191,28,0,87.6
16860,11,ON TIME,183,24,0,82.8
16861,1,ON TIME,199,29,7,66.8
16862,9,ON TIME,223,27,8,73.3
16863,0,ON TIME,156,21,0,70.8
16864,162,Delayed,203,28,0,92.4
16865,13,ON TIME,182,28,5,72.1
16866,9,ON TIME,232,38,7,93.0
16867,13,ON TIME,175,19,0,77.6
16868,13,ON TIME,172,23,0,78.0
16869,10,ON TIME,200,37,8,82.2
16870,5,ON TIME,250,34,8,98.0
16871,94,Delayed,210,33,7,83.9
16872,8,ON TIME,113,23,4,47.0
16873,13,ON TIME,181,32,6,73.5
16874,0,ON TIME,216,34,8,86.6
16875,7,ON TIME,191,33,6,77.2
16876,84,Delayed,220,31,6,86.2
16877,34,Delayed,166,25,6,56.0
16878,6,ON TIME,254,34,9,84.4
16879,4,ON TIME,214,30,0,97.6
16880,3,ON TIME,169,23,0,76.8
16881,158,Delayed,250,39,8,99.7
16882,0,CANCELLED,0,0,0,0.0
16883,9,ON TIME,129,24,0,61.2
16884,7,ON TIME,167,17,0,73.6
16885,3,ON TIME,171,29,5,68.8
16886,12,ON TIME,203,31,7,80.9
16887,6,ON TIME,250,34,9,83.2
16888,13,ON TIME,246,35,8,82.1
16889,2,ON TIME,288,39,9,95.5
16890,3,ON TIME,244,37,9,82.4
16891,5,ON TIME,250,39,9,84.7
16892,141,Delayed,244,37,8,82.1
16893,2,ON TIME,247,31,8,81.2
16894,12,ON TIME,187,30,7,63.6
16895,4,ON TIME,187,24,0,84.4
16896,2,ON TIME,163,21,0,73.6
16897,121,Delayed,272,32,10,89.2
16898,14,ON TIME,256,39,9,86.4
16899,12,ON TIME,173,30,4,69.5
16900,4,ON TIME,215,32,5,84.6
16901,0,ON TIME,181,26,0,82.8
16902,121,Delayed,198,23,0,88.4
16903,14,ON TIME,184,24,5,60.5
16904,3,ON TIME,243,31,7,79.8
16905,0,CANCELLED,0,0,0,0.0
16906,0,CANCELLED,0,0,0,0.0
16907,5,ON TIME,195,23,0,87.2
16908,5,ON TIME,168,21,0,75.6
16909,2,ON TIME,230,33,10,77.6
16910,12,ON TIME,250,32,9,82.7
16911,12,ON TIME,198,33,6,79.5
16912,11,ON TIME,181,36,7,75.2
16913,2,ON TIME,174,23,6,57.7
16914,3,ON TIME,236,36,8,79.5
16915,10,ON TIME,188,31,6,75.5
16916,9,ON TIME,217,33,5,85.6
16917,8,ON TIME,149,21,0,68.0
16918,0,ON TIME,154,22,0,70.4
16919,13,ON TIME,202,25,0,90.8
16920,179,Delayed,117,16,0,53.2
16921,176,Delayed,160,25,0,74.0
16922,0,ON TIME,144,22,0,66.4
16923,12,ON TIME,184,26,0,84.0
16924,2,ON TIME,193,26,0,87.6
16925,6,ON TIME,228,39,7,91.9
16926,51,Delayed,205,28,7,80.5
16927,9,ON TIME,166,26,5,66.1
16928,1,ON TIME,178,29,5,71.1
16929,2,ON TIME,200,27,7,78.5
16930,12,ON TIME,222,36,7,88.9
16931,6,ON TIME,165,27,0,76.8
16932,0,CANCELLED,0,0,0,0.0
16933,6,ON TIME,190,26,0,86.4
16934,6,ON TIME,164,22,0,74.4
16935,5,ON TIME,226,32,8,89.3
16936,65,Delayed,166,26,5,66.1
16937,7,ON TIME,204,32,7,69.0
16938,26,Delayed,184,30,5,62.2
16939,0,ON TIME,204,40,8,84.6
16940,9,ON TIME,198,30,5,78.2
16941,3,ON TIME,280,38,9,92.9
16942,13,ON TIME,264,38,8,88.1
16943,12,ON TIME,213,36,7,85.9
16944,2,ON TIME,168,26,7,67.4
16945,101,Delayed,249,33,8,82.4
16946,6,ON TIME,226,34,7,75.9
16947,8,ON TIME,199,34,7,80.5
16948,2,ON TIME,219,34,7,87.2
16949,7,ON TIME,217,34,6,73.0
16950,10,ON TIME,198,28,7,66.2
16951,7,ON TIME,241,42,9,83.0
16952,14,ON TIME,196,31,6,66.2
16953,2,ON TIME,226,40,8,91.9
16954,6,ON TIME,191,26,6,74.8
16955,47,Delayed,172,26,0,79.2
16956,73,Delayed,174,25,0,79.6
16957,5,ON TIME,230,35,8,77.6
16958,135,Delayed,219,27,9,72.4
16959,8,ON TIME,177,27,0,81.6
16960,0,CANCELLED,0,0,0,0.0
16961,5,ON TIME,142,26,4,57.7
16962,8,ON TIME,203,32,6,80.9
16963,14,ON TIME,233,35,7,92.3
16964,12,ON TIME,204,33,5,81.2
16965,0,CANCELLED,0,0,0,0.0
16966,7,ON TIME,197,26,6,65.1
16967,130,Delayed,169,24,0,77.2
16968,7,ON TIME,199,25,0,89.6
16969,14,ON TIME,181,23,0,81.6
16970,0,ON TIME,183,26,0,83.6
16971,0,CANCELLED,0,0,0,0.0
16972,0,ON TIME,195,25,0,88.0
16973,38,Delayed,165,21,0,74.4
16974,13,ON TIME,142,19,0,64.4
16975,7,ON TIME,144,18,0,64.8
16976,13,ON TIME,192,26,0,87.2
16977,2,ON TIME,163,23,0,74.4
16978,9,ON TIME,209,25,0,93.6
16979,6,ON TIME,221,31,8,73.9
16980,8,ON TIME,252,36,7,83.8
16981,7,ON TIME,220,39,7,89.3
16982,4,ON TIME,240,34,8,94.6
16983,12,ON TIME,177,21,0,79.2
16984,1,ON TIME,161,26,0,74.8
16985,10,ON TIME,209,35,6,83.9
16986,119,Delayed,207,31,7,82.2
16987,0,ON TIME,186,31,6,74.8
16988,3,ON TIME,204,35,8,82.9
16989,3,ON TIME,174,29,5,69.8
16990,9,ON TIME,208,31,6,82.2
16991,7,ON TIME,252,37,9,84.7
16992,6,ON TIME,247,35,10,83.0
16993,0,CANCELLED,0,0,0,0.0
16994,9,ON TIME,160,23,5,63.1
16995,4,ON TIME,197,36,6,80.2
16996,75,Delayed,192,30,6,76.5
16997,10,ON TIME,225,31,8,75.0
16998,8,ON TIME,229,30,7,75.6
16999,13,ON TIME,147,24,5,59.1
17000,110,Delayed,204,33,6,81.5
17001,135,Delayed,199,22,0,88.4
17002,4,ON TIME,165,21,0,74.4
17003,13,ON TIME,174,28,6,69.8
17004,34,Delayed,203,34,6,81.5
17005,9,ON TIME,208,26,7,68.5
17006,1,ON TIME,232,31,8,77.0
17007,5,ON TIME,236,38,8,80.1
17008,11,ON TIME,272,41,9,91.5
17009,8,ON TIME,205,27,7,80.2
17010,10,ON TIME,186,28,7,74.2
17011,9,ON TIME,185,31,5,74.2
17012,12,ON TIME,196,26,5,76.2
17013,10,ON TIME,212,30,6,83.2
17014,144,Delayed,162,28,4,65.1
17015,12,ON TIME,208,36,8,84.6
17016,0,CANCELLED,0,0,0,0.0
17017,26,Delayed,183,25,0,83.2
17018,13,ON TIME,149,24,0,69.2
